1618.46708202677,-3048.97157214345,5164.22558399479,-10912.1874666622,17538.8261753676,-19431.0056844378,14115.1853453239,-6403.24388401648,1642.12763919432,-182.050699105899,
1630.09440990374,-3098.59814185559,5422.33836458987,-11714.692721233,19056.5195400396,-21239.9723747019,15477.9228574385,-7032.38704977709,1804.56449432153,-200.027983472167,
1641.58323752522,-3146.15734442413,5668.94922432975,-12483.6830078648,20517.1184621267,-22989.7336246818,16803.3049073955,-7647.81374858651,1964.40505054189,-217.825560899338,
1653.63159903346,-3201.57974420345,5961.59136371354,-13398.2453396542,22253.0468698793,-25064.7991412055,18370.5198356173,-8373.05579397521,2152.05415414025,-238.631777209529,
1666.25686222277,-3265.08486165134,6301.40536937924,-14461.602718369,24269.8334720153,-27471.2246846759,20183.8626541938,-9210.03804545954,2368.0102595449,-262.503601830018,
1679.64504000394,-3339.35281647109,6704.12309439816,-15723.4035864213,26660.997710909,-30318.8836383237,22324.4338614999,-10195.2629148599,2621.41571483386,-290.416659029138,
1693.111711098,-3414.68091022287,7113.75617121289,-17010.1015164008,29105.7472150195,-33238.2159040709,24524.9275809792,-11210.8894170927,2883.37108978583,-319.351861488762,
1707.12467384873,-3497.69715156402,7568.53569446742,-18440.1834387191,31823.1677146341,-36481.8623791422,26968.4250267295,-12337.8718892152,3173.81741666895,-351.405150375237,
1721.91532167987,-3591.76885158046,8088.48526743126,-20077.7919611643,34936.0125346258,-40196.3806213524,29764.8296208245,-13626.4387929806,3505.52002633629,-387.957800791589,
1657.41010468283,-2553.82317812083,2023.77048355594,-1121.86658515996,-387.66095392899, 826.975531804723,-150.303208036543,-329.712114604015,217.510246617169,-41.5945633806766,
1743.82799806966,-3670.27506186718,8492.96836883726,-21375.8408245763,37493.5823051546,-43385.1513241836,32281.071217603,-14843.6054105601,3834.66538220864,-426.086993446625,
1677.43414200113,-2602.14085735915,2233.21542908766,-1743.26245903695,772.832778395174,-570.758836672819,930.996882349712,-849.669869434934,359.138494399271,-58.3421269505986,
1764.67524434253,-3732.98963898415,8806.41852331784,-22395.0517793206,39545.5089712128,-46007.0298084155,34402.1383827526,-15894.9608747143,4125.74674525924,-460.580709996071,
1696.60831880263,-2637.6053288497,2367.68165863418,-2131.91839029048,1504.26208663179,-1477.50831618617,1661.26459283471,-1217.65874447167,464.493564199225,-71.4489754417983,
1786.75077519303,-3812.79948226295,9221.13437410698,-23740.3141228623,42227.6598613814,-49392.3387628924,37106.8043510093,-17219.602155958,4488.39486676487,-503.105227647337,
1716.85929101404,-2687.80995351678,2588.31684540977,-2794.07357288387,2755.99699911989,-3003.78284753906,2856.64316450181,-1799.48653596065,624.849097158463,-90.6245979014518,
1807.80871619839,-3877.43408415526,9548.05163034255,-24815.8502719385,44419.6292056693,-52227.5771926367,39428.3873145159,-18384.1166385514,4814.5845885926,-542.200967693186,
1736.25246534164,-2724.96735496165,2732.36926284262,-3216.92042087325,3563.49738840011,-4018.17088694854,3683.5659270104,-2220.79088349491,746.674272494007,-105.91558487669,
